Time,IS-203 Pressure PSI,IS-203 Temperature C
07/31/2012  13:36:40,1034.3,71.83
07/31/2012  13:36:45,1034.09,71.83
07/31/2012  13:36:50,1033.96,71.82
07/31/2012  13:36:55,1033.75,71.82
07/31/2012  13:37:00,1033.87,71.82
07/31/2012  13:37:05,1034.02,71.81
07/31/2012  13:37:10,1033.67,71.81
07/31/2012  13:37:15,1033.56,71.81
07/31/2012  13:37:20,1033.64,71.81
07/31/2012  13:37:25,1033.54,71.81
07/31/2012  13:37:30,1033.63,71.81
07/31/2012  13:37:35,1033.45,71.8
07/31/2012  13:37:40,1033.52,71.8
07/31/2012  13:37:45,1033.42,71.8
07/31/2012  13:37:50,1033.41,71.8
07/31/2012  13:37:55,1033.38,71.8
07/31/2012  13:38:00,1033.53,71.8
07/31/2012  13:38:05,1033.37,71.8
07/31/2012  13:38:10,1033.45,71.8
07/31/2012  13:38:15,1033.31,71.8
07/31/2012  13:38:20,1033.27,71.79
07/31/2012  13:38:25,1033.32,71.8
07/31/2012  13:38:30,1033.44,71.79
07/31/2012  13:38:35,1033.34,71.79
07/31/2012  13:38:40,1033.37,71.79
07/31/2012  13:38:45,1033.42,71.79
07/31/2012  13:38:50,1033.32,71.79
07/31/2012  13:38:55,1033.34,71.78
07/31/2012  13:39:00,1033.24,71.79
07/31/2012  13:39:05,1033.27,71.79
07/31/2012  13:39:10,1033.27,71.79
07/31/2012  13:39:15,1033.27,71.78
07/31/2012  13:39:20,1033.35,71.79
07/31/2012  13:39:25,1033.5,71.79
07/31/2012  13:39:30,1033.65,71.79
07/31/2012  13:39:35,1033.43,71.78
07/31/2012  13:39:40,1033.63,71.78
07/31/2012  13:39:45,1033.74,71.78
07/31/2012  13:39:50,1034.42,71.78
07/31/2012  13:39:55,1034.44,71.78
07/31/2012  13:40:00,1034.8,71.78
07/31/2012  13:40:05,1035.11,71.78
07/31/2012  13:40:10,1035.5,71.78
07/31/2012  13:40:15,1035.96,71.78
07/31/2012  13:40:20,1036.22,71.78
07/31/2012  13:40:25,1036.51,71.78
07/31/2012  13:40:30,1036.83,71.78
07/31/2012  13:40:35,1037.15,71.79
07/31/2012  13:40:40,1037.37,71.78
07/31/2012  13:40:45,1037.72,71.78
07/31/2012  13:40:50,1038.07,71.78
07/31/2012  13:40:55,1038.21,71.78
07/31/2012  13:41:00,1038.66,71.77
07/31/2012  13:41:05,1038.78,71.77
07/31/2012  13:41:10,1039.05,71.78
07/31/2012  13:41:15,1039.26,71.77
07/31/2012  13:41:20,1039.49,71.77
07/31/2012  13:41:25,1039.77,71.77
07/31/2012  13:41:30,1040.01,71.76
07/31/2012  13:41:35,1040.24,71.76
07/31/2012  13:41:40,1040.43,71.76
07/31/2012  13:41:45,1040.76,71.75
07/31/2012  13:41:50,1040.94,71.75
07/31/2012  13:41:55,1041.15,71.75
07/31/2012  13:42:00,1041.34,71.74
07/31/2012  13:42:05,1041.45,71.73
07/31/2012  13:42:10,1041.7,71.73
07/31/2012  13:42:15,1041.71,71.72
07/31/2012  13:42:20,1041.79,71.71
07/31/2012  13:42:25,1041.33,71.71
07/31/2012  13:42:30,1041.18,71.7
07/31/2012  13:42:35,1041.24,71.7
07/31/2012  13:42:40,1041.55,71.69
07/31/2012  13:42:45,1041.61,71.68
07/31/2012  13:42:50,1041.92,71.67
07/31/2012  13:42:55,1041.49,71.66
07/31/2012  13:43:00,1041.65,71.65
07/31/2012  13:43:05,1041.8,71.65
07/31/2012  13:43:10,1041.84,71.64
07/31/2012  13:43:15,1042,71.64
07/31/2012  13:43:20,1042.01,71.63
07/31/2012  13:43:25,1041.94,71.63
07/31/2012  13:43:30,1041.88,71.62
07/31/2012  13:43:35,1042,71.61
07/31/2012  13:43:40,1042.16,71.61
07/31/2012  13:43:45,1042.02,71.61
07/31/2012  13:43:50,1042.13,71.6
07/31/2012  13:43:55,1041.97,71.59
07/31/2012  13:44:00,1041.98,71.59
07/31/2012  13:44:05,1042.05,71.59
07/31/2012  13:44:10,1042.12,71.58
07/31/2012  13:44:15,1042.09,71.58
07/31/2012  13:44:20,1042.31,71.57
07/31/2012  13:44:25,1042.32,71.57
07/31/2012  13:44:30,1042.33,71.56
07/31/2012  13:44:35,1042.49,71.56
07/31/2012  13:44:40,1042.66,71.56
07/31/2012  13:44:45,1042.82,71.55
07/31/2012  13:44:50,1043.39,71.55
07/31/2012  13:44:55,1043.61,71.54
07/31/2012  13:45:00,1043.71,71.55
07/31/2012  13:45:05,1043.88,71.54
07/31/2012  13:45:10,1043.45,71.54
07/31/2012  13:45:15,1043.15,71.54
07/31/2012  13:45:20,1043.57,71.53
07/31/2012  13:45:25,1043.25,71.53
07/31/2012  13:45:30,1043.51,71.53
07/31/2012  13:45:35,1043,71.52
07/31/2012  13:45:40,1043.38,71.52
07/31/2012  13:45:45,1043.36,71.51
07/31/2012  13:45:50,1043.16,71.51
07/31/2012  13:45:55,1042.89,71.51
07/31/2012  13:46:00,1043.03,71.5
07/31/2012  13:46:05,1043.55,71.49
07/31/2012  13:46:10,1043.55,71.49
07/31/2012  13:46:15,1043.59,71.5
07/31/2012  13:46:20,1043.39,71.49
07/31/2012  13:46:25,1043.37,71.49
07/31/2012  13:46:30,1043.6,71.49
07/31/2012  13:46:35,1043.45,71.48
07/31/2012  13:46:40,1043.75,71.48
07/31/2012  13:46:45,1043.84,71.49
07/31/2012  13:46:50,1043.86,71.48
07/31/2012  13:46:55,1043.97,71.48
07/31/2012  13:47:00,1044.09,71.48
07/31/2012  13:47:05,1043.99,71.47
07/31/2012  13:47:10,1044.23,71.48
07/31/2012  13:47:15,1044.2,71.48
07/31/2012  13:47:20,1044.31,71.47
07/31/2012  13:47:25,1044.12,71.47
07/31/2012  13:47:30,1044.16,71.47
07/31/2012  13:47:35,1044.36,71.47
07/31/2012  13:47:40,1044.46,71.46
07/31/2012  13:47:45,1044.46,71.47
07/31/2012  13:47:50,1044.2,71.46
07/31/2012  13:47:55,1044.09,71.46
07/31/2012  13:48:00,1044.21,71.46
07/31/2012  13:48:05,1044.21,71.47
07/31/2012  13:48:10,1044.11,71.46
07/31/2012  13:48:15,1044.08,71.47
07/31/2012  13:48:20,1043.87,71.46
07/31/2012  13:48:25,1043.86,71.47
07/31/2012  13:48:30,1043.79,71.46
07/31/2012  13:48:35,1043.74,71.46
07/31/2012  13:48:40,1043.61,71.46
07/31/2012  13:48:45,1043.52,71.46
07/31/2012  13:48:50,1043.52,71.47
07/31/2012  13:48:55,1043.53,71.47
07/31/2012  13:49:00,1043.54,71.46
07/31/2012  13:49:05,1043.53,71.47
07/31/2012  13:49:10,1043.46,71.47
07/31/2012  13:49:15,1043.38,71.47
07/31/2012  13:49:20,1043.65,71.47
07/31/2012  13:49:25,1043.5,71.47
07/31/2012  13:49:30,1043.38,71.47
07/31/2012  13:49:35,1043.45,71.47
07/31/2012  13:49:40,1043.26,71.48
07/31/2012  13:49:45,1042.64,71.48
07/31/2012  13:49:50,1042.08,71.48
07/31/2012  13:49:55,1041.27,71.48
07/31/2012  13:50:00,1040.53,71.48
07/31/2012  13:50:05,1039.53,71.48
07/31/2012  13:50:10,1038.37,71.48
07/31/2012  13:50:15,1037.33,71.48
07/31/2012  13:50:20,1036.66,71.48
07/31/2012  13:50:25,1035.99,71.49
07/31/2012  13:50:30,1035.46,71.49
07/31/2012  13:50:35,1034.35,71.49
07/31/2012  13:50:40,1033.62,71.49
07/31/2012  13:50:45,1033.03,71.5
07/31/2012  13:50:50,1032.36,71.5
07/31/2012  13:50:55,1031.6,71.51
07/31/2012  13:51:00,1030.67,71.51
07/31/2012  13:51:05,1029.6,71.52
07/31/2012  13:51:10,1029.06,71.53
07/31/2012  13:51:15,1028.47,71.53
07/31/2012  13:51:20,1027.08,71.54
07/31/2012  13:51:25,1026.31,71.54
07/31/2012  13:51:30,1026.06,71.55
07/31/2012  13:51:35,1025.45,71.56
07/31/2012  13:51:40,1024.54,71.56
07/31/2012  13:51:45,1023.67,71.57
07/31/2012  13:51:50,1022.63,71.58
07/31/2012  13:51:55,1021.5,71.59
07/31/2012  13:52:00,1020.02,71.59
07/31/2012  13:52:05,1018.79,71.6
07/31/2012  13:52:10,1017.2,71.61
07/31/2012  13:52:15,1015.83,71.63
07/31/2012  13:52:20,1013.97,71.63
07/31/2012  13:52:25,1012.75,71.65
07/31/2012  13:52:30,1011.41,71.65
07/31/2012  13:52:35,1010.12,71.67
07/31/2012  13:52:40,1008.85,71.68
07/31/2012  13:52:45,1007.57,71.69
07/31/2012  13:52:50,1006.4,71.7
07/31/2012  13:52:55,1005.3,71.71
07/31/2012  13:53:00,1004.5,71.72
07/31/2012  13:53:05,1003.28,71.73
07/31/2012  13:53:10,1002.19,71.74
07/31/2012  13:53:15,1001.12,71.75
07/31/2012  13:53:20,999.86,71.76
07/31/2012  13:53:25,998.65,71.77
07/31/2012  13:53:30,997.3,71.77
07/31/2012  13:53:35,995.79,71.79
07/31/2012  13:53:40,994.32,71.79
07/31/2012  13:53:45,992.83,71.8
07/31/2012  13:53:50,990.6,71.81
07/31/2012  13:53:55,988.15,71.82
07/31/2012  13:54:00,985.37,71.82
07/31/2012  13:54:05,983.12,71.83
07/31/2012  13:54:10,980.93,71.84
07/31/2012  13:54:15,979.37,71.85
07/31/2012  13:54:20,978.86,71.85
07/31/2012  13:54:25,978.81,71.86
07/31/2012  13:54:30,978.96,71.87
07/31/2012  13:54:35,979.18,71.88
07/31/2012  13:54:40,979.33,71.88
07/31/2012  13:54:45,980.1,71.89
07/31/2012  13:54:50,981.3,71.9
07/31/2012  13:54:55,982.3,71.91
07/31/2012  13:55:00,983.69,71.91
07/31/2012  13:55:05,984.9,71.92
07/31/2012  13:55:10,986.23,71.92
07/31/2012  13:55:15,987.57,71.93
07/31/2012  13:55:20,988.79,71.93
07/31/2012  13:55:25,989.74,71.94
07/31/2012  13:55:30,990.85,71.94
07/31/2012  13:55:35,991.84,71.95
07/31/2012  13:55:40,992.82,71.96
07/31/2012  13:55:45,993.68,71.96
07/31/2012  13:55:50,994.3,71.96
07/31/2012  13:55:55,994.99,71.97
07/31/2012  13:56:00,995.54,71.97
07/31/2012  13:56:05,996.12,71.97
07/31/2012  13:56:10,996.15,71.97
07/31/2012  13:56:15,995.55,71.98
07/31/2012  13:56:20,995.66,71.98
07/31/2012  13:56:25,995.68,71.98
07/31/2012  13:56:30,995.73,71.99
07/31/2012  13:56:35,995.77,71.99
07/31/2012  13:56:40,996.13,71.99
07/31/2012  13:56:45,996.73,72
07/31/2012  13:56:50,997.48,72
07/31/2012  13:56:55,998.19,72
07/31/2012  13:57:00,999.24,72
07/31/2012  13:57:05,1000.13,72
07/31/2012  13:57:10,1000.93,72
07/31/2012  13:57:15,1001.56,72
07/31/2012  13:57:20,1002.04,72.01
07/31/2012  13:57:25,1002.85,72.01
07/31/2012  13:57:30,1003.22,72.01
07/31/2012  13:57:35,1003.9,72.02
07/31/2012  13:57:40,1004.43,72.01
07/31/2012  13:57:45,1005.03,72.02
07/31/2012  13:57:50,1005.56,72.02
07/31/2012  13:57:55,1005.93,72.02
07/31/2012  13:58:00,1006.44,72.02
07/31/2012  13:58:05,1007.01,72.02
07/31/2012  13:58:10,1007.51,72.02
07/31/2012  13:58:15,1007.77,72.02
07/31/2012  13:58:20,1008.34,72.02
07/31/2012  13:58:25,1008.79,72.02
07/31/2012  13:58:30,1009.05,72.02
07/31/2012  13:58:35,1009.47,72.02
07/31/2012  13:58:40,1009.92,72.02
07/31/2012  13:58:45,1010.41,72.02
07/31/2012  13:58:50,1010.9,72.02
07/31/2012  13:58:55,1011.34,72.02
07/31/2012  13:59:00,1011.58,72.02
07/31/2012  13:59:05,1012.05,72.03
07/31/2012  13:59:10,1012.51,72.02
07/31/2012  13:59:15,1013.39,72.02
07/31/2012  13:59:20,1013.92,72.01
07/31/2012  13:59:25,1014.2,72.02
07/31/2012  13:59:30,1014.59,72.02
07/31/2012  13:59:35,1015.44,72.01
07/31/2012  13:59:40,1015.28,72.02
07/31/2012  13:59:45,1015.67,72.01
07/31/2012  13:59:50,1016.01,72.02
07/31/2012  13:59:55,1016.44,72.01
07/31/2012  14:00:00,1016.58,72.01
07/31/2012  14:00:05,1016.81,72.01
07/31/2012  14:00:10,1017.19,72.01
07/31/2012  14:00:15,1017.22,72.01
07/31/2012  14:00:20,1017.6,72.01
07/31/2012  14:00:25,1018.18,72.01
07/31/2012  14:00:30,1018.17,72
07/31/2012  14:00:35,1018.61,72
07/31/2012  14:00:40,1019.47,72
07/31/2012  14:00:45,1020,72
07/31/2012  14:00:50,1020.01,72
07/31/2012  14:00:55,1020.78,72
07/31/2012  14:01:00,1020.59,72
07/31/2012  14:01:05,1021.15,72
07/31/2012  14:01:10,1021.58,72
07/31/2012  14:01:15,1022,72
07/31/2012  14:01:20,1022.28,71.99
07/31/2012  14:01:25,1022.08,71.99
07/31/2012  14:01:30,1022.65,71.99
07/31/2012  14:01:35,1022.96,71.99
07/31/2012  14:01:40,1023.68,71.99
07/31/2012  14:01:45,1023.4,71.99
07/31/2012  14:01:50,1023.77,71.99
07/31/2012  14:01:55,1024.21,71.98
07/31/2012  14:02:00,1025,71.98
07/31/2012  14:02:05,1025.4,71.98
07/31/2012  14:02:10,1026,71.98
07/31/2012  14:02:15,1026.22,71.98
07/31/2012  14:02:20,1026.52,71.98
07/31/2012  14:02:25,1026.89,71.98
07/31/2012  14:02:30,1027.3,71.98
07/31/2012  14:02:35,1027.64,71.98
07/31/2012  14:02:40,1027.98,71.98
07/31/2012  14:02:45,1028.36,71.97
07/31/2012  14:02:50,1028.78,71.97
07/31/2012  14:02:55,1029.1,71.97
07/31/2012  14:03:00,1029.38,71.96
07/31/2012  14:03:05,1029.71,71.96
07/31/2012  14:03:10,1030.03,71.96
07/31/2012  14:03:15,1030.44,71.96
07/31/2012  14:03:20,1030.79,71.96
07/31/2012  14:03:25,1031.13,71.96
07/31/2012  14:03:30,1031.47,71.96
07/31/2012  14:03:35,1031.67,71.95
07/31/2012  14:03:40,1032.13,71.96
07/31/2012  14:03:45,1032.42,71.95
07/31/2012  14:03:50,1032.89,71.95
07/31/2012  14:03:55,1033.19,71.95
07/31/2012  14:04:00,1033.49,71.94
07/31/2012  14:04:05,1033.73,71.94
07/31/2012  14:04:10,1034.14,71.94
07/31/2012  14:04:15,1034.56,71.94
07/31/2012  14:04:20,1034.79,71.94
07/31/2012  14:04:25,1035.15,71.94
07/31/2012  14:04:30,1035.53,71.93
07/31/2012  14:04:35,1035.92,71.93
07/31/2012  14:04:40,1036.04,71.92
07/31/2012  14:04:45,1035.99,71.93
07/31/2012  14:04:50,1035.34,71.92
07/31/2012  14:04:55,1035.7,71.92
07/31/2012  14:05:00,1035.4,71.91
07/31/2012  14:05:05,1035.37,71.91
07/31/2012  14:05:10,1035.56,71.91
07/31/2012  14:05:15,1035.59,71.9
07/31/2012  14:05:20,1035.4,71.9
07/31/2012  14:05:25,1035.38,71.89
07/31/2012  14:05:30,1035.42,71.89
07/31/2012  14:05:35,1035.23,71.88
07/31/2012  14:05:40,1035.26,71.89
07/31/2012  14:05:45,1035.5,71.88
07/31/2012  14:05:50,1035.41,71.88
07/31/2012  14:05:55,1035.32,71.88
07/31/2012  14:06:00,1035.22,71.87
07/31/2012  14:06:05,1035.19,71.87
07/31/2012  14:06:10,1035.31,71.87
07/31/2012  14:06:15,1035.37,71.87
07/31/2012  14:06:20,1035.46,71.86
07/31/2012  14:06:25,1035.31,71.86
07/31/2012  14:06:30,1035.37,71.86
07/31/2012  14:06:35,1035.33,71.86
07/31/2012  14:06:40,1035.41,71.86
07/31/2012  14:06:45,1035.43,71.85
07/31/2012  14:06:50,1035.29,71.85
07/31/2012  14:06:55,1034.84,71.85
07/31/2012  14:07:00,1034.41,71.85
07/31/2012  14:07:05,1033.89,71.85
07/31/2012  14:07:10,1033.88,71.84
07/31/2012  14:07:15,1033.6,71.84
07/31/2012  14:07:20,1033.21,71.84
07/31/2012  14:07:25,1033.03,71.84
07/31/2012  14:07:30,1032.6,71.84
07/31/2012  14:07:35,1032.37,71.84
07/31/2012  14:07:40,1032.16,71.83
07/31/2012  14:07:45,1031.76,71.83
07/31/2012  14:07:50,1031.57,71.84
07/31/2012  14:07:55,1031.39,71.83
07/31/2012  14:08:00,1031.19,71.84
07/31/2012  14:08:05,1030.97,71.83
07/31/2012  14:08:10,1030.86,71.83
07/31/2012  14:08:15,1030.75,71.83
07/31/2012  14:08:20,1030.59,71.84
07/31/2012  14:08:25,1030.36,71.84
07/31/2012  14:08:30,1030.3,71.84
07/31/2012  14:08:35,1030.31,71.84
07/31/2012  14:08:40,1030.41,71.84
07/31/2012  14:08:45,1030.37,71.84
07/31/2012  14:08:50,1030.56,71.84
07/31/2012  14:08:55,1030.48,71.84
07/31/2012  14:09:00,1030.49,71.84
07/31/2012  14:09:05,1030.5,71.84
07/31/2012  14:09:10,1030.49,71.84
07/31/2012  14:09:15,1030.48,71.84
07/31/2012  14:09:20,1030.37,71.84
07/31/2012  14:09:25,1029.88,71.85
07/31/2012  14:09:30,1029.18,71.85
07/31/2012  14:09:35,1028.71,71.85
07/31/2012  14:09:40,1028.09,71.85
07/31/2012  14:09:45,1027.13,71.85
07/31/2012  14:09:50,1026.05,71.84
07/31/2012  14:09:55,1025.04,71.85
07/31/2012  14:10:00,1023.56,71.85
07/31/2012  14:10:05,1022.26,71.85
07/31/2012  14:10:10,1020.85,71.85
07/31/2012  14:10:15,1019.43,71.85
07/31/2012  14:10:20,1018.03,71.85
07/31/2012  14:10:25,1016.38,71.85
07/31/2012  14:10:30,1014.73,71.85
07/31/2012  14:10:35,1012.78,71.85
07/31/2012  14:10:40,1010.9,71.86
07/31/2012  14:10:45,1008.94,71.86
07/31/2012  14:10:50,1007.02,71.85
07/31/2012  14:10:55,1004.79,71.86
07/31/2012  14:11:00,1001.71,71.86
07/31/2012  14:11:05,1000.21,71.86
07/31/2012  14:11:10,998.75,71.86
07/31/2012  14:11:15,997.66,71.86
07/31/2012  14:11:20,996.72,71.86
07/31/2012  14:11:25,995.72,71.87
07/31/2012  14:11:30,995.68,71.87
07/31/2012  14:11:35,995.47,71.87
07/31/2012  14:11:40,994.78,71.87
07/31/2012  14:11:45,994.31,71.88
07/31/2012  14:11:50,993.52,71.88
07/31/2012  14:11:55,992.79,71.89
07/31/2012  14:12:00,991.98,71.89
07/31/2012  14:12:05,991.28,71.89
07/31/2012  14:12:10,990.87,71.9
07/31/2012  14:12:15,990.81,71.9
07/31/2012  14:12:20,990.59,71.91
07/31/2012  14:12:25,990.65,71.91
07/31/2012  14:12:30,990.81,71.92
07/31/2012  14:12:35,990.83,71.93
07/31/2012  14:12:40,991.05,71.93
07/31/2012  14:12:45,991.16,71.94
07/31/2012  14:12:50,991.46,71.94
07/31/2012  14:12:55,991.6,71.94
07/31/2012  14:13:00,991.84,71.95
07/31/2012  14:13:05,991.84,71.95
07/31/2012  14:13:10,992.1,71.96
07/31/2012  14:13:15,992.16,71.96
07/31/2012  14:13:20,992.33,71.96
07/31/2012  14:13:25,992.56,71.97
07/31/2012  14:13:30,992.9,71.97
07/31/2012  14:13:35,993.46,71.97
07/31/2012  14:13:40,993.73,71.98
07/31/2012  14:13:45,994.24,71.98
07/31/2012  14:13:50,994.72,71.98
07/31/2012  14:13:55,995.14,71.99
07/31/2012  14:14:00,995.83,71.99
07/31/2012  14:14:05,996.3,71.99
07/31/2012  14:14:10,996.88,72
07/31/2012  14:14:15,997.55,72
07/31/2012  14:14:20,998.12,72
07/31/2012  14:14:25,998.66,72
07/31/2012  14:14:30,999.35,72
07/31/2012  14:14:35,1000.23,72
07/31/2012  14:14:40,1000.89,72.01
07/31/2012  14:14:45,1001.48,72.01
07/31/2012  14:14:50,1002.31,72.01
07/31/2012  14:14:55,1002.98,72.02
07/31/2012  14:15:00,1003.5,72.02
07/31/2012  14:15:05,1004.05,72.02
07/31/2012  14:15:10,1004.63,72.02
07/31/2012  14:15:15,1005.32,72.02
07/31/2012  14:15:20,1005.96,72.03
07/31/2012  14:15:25,1006.43,72.02
07/31/2012  14:15:30,1007.14,72.03
07/31/2012  14:15:35,1007.68,72.03
07/31/2012  14:15:40,1008.36,72.03
07/31/2012  14:15:45,1008.76,72.03
07/31/2012  14:15:50,1009.46,72.03
07/31/2012  14:15:55,1009.84,72.03
07/31/2012  14:16:00,1010.49,72.03
07/31/2012  14:16:05,1011.01,72.03
07/31/2012  14:16:10,1011.68,72.03
07/31/2012  14:16:15,1012.1,72.04
07/31/2012  14:16:20,1012.6,72.03
07/31/2012  14:16:25,1013.18,72.04
07/31/2012  14:16:30,1013.62,72.03
07/31/2012  14:16:35,1013.97,72.03
07/31/2012  14:16:40,1014.38,72.03
07/31/2012  14:16:45,1014.83,72.03
07/31/2012  14:16:50,1015.33,72.03
07/31/2012  14:16:55,1015.69,72.04
07/31/2012  14:17:00,1016.02,72.03
07/31/2012  14:17:05,1016.49,72.03
07/31/2012  14:17:10,1017.1,72.03
07/31/2012  14:17:15,1018.6,72.03
07/31/2012  14:17:20,1019.92,72.03
07/31/2012  14:17:25,1020.86,72.03
07/31/2012  14:17:30,1022.06,72.03
07/31/2012  14:17:35,1023.06,72.02
07/31/2012  14:17:40,1024.12,72.02
07/31/2012  14:17:45,1025.09,72.02
07/31/2012  14:17:50,1025.94,72.02
07/31/2012  14:17:55,1026.62,72.02
07/31/2012  14:18:00,1027.31,72.02
07/31/2012  14:18:05,1028.06,72.02
07/31/2012  14:18:10,1028.73,72.02
07/31/2012  14:18:15,1029.51,72.02
07/31/2012  14:18:20,1030.11,72.01
07/31/2012  14:18:25,1030.77,72.01
07/31/2012  14:18:30,1031.35,72.01
07/31/2012  14:18:35,1032.05,72
07/31/2012  14:18:40,1032.42,72.01
07/31/2012  14:18:45,1033.14,72
07/31/2012  14:18:50,1033.64,71.99
07/31/2012  14:18:55,1034.29,71.99
07/31/2012  14:19:00,1034.74,71.99
07/31/2012  14:19:05,1035.32,71.98
07/31/2012  14:19:10,1035.89,71.97
07/31/2012  14:19:15,1036.45,71.96
07/31/2012  14:19:20,1036.91,71.96
07/31/2012  14:19:25,1037.48,71.95
07/31/2012  14:19:30,1037.87,71.94
07/31/2012  14:19:35,1038.4,71.93
07/31/2012  14:19:40,1038.83,71.92
07/31/2012  14:19:45,1039.33,71.91
07/31/2012  14:19:50,1039.74,71.9
07/31/2012  14:19:55,1040.27,71.88
07/31/2012  14:20:00,1040.71,71.87
07/31/2012  14:20:05,1041.26,71.84
07/31/2012  14:20:10,1041.59,71.82
07/31/2012  14:20:15,1041.95,71.78
07/31/2012  14:20:20,1042.36,71.74
07/31/2012  14:20:25,1042.67,71.69
07/31/2012  14:20:30,1043.2,71.64
07/31/2012  14:20:35,1043.52,71.58
07/31/2012  14:20:40,1044,71.51
07/31/2012  14:20:45,1044.24,71.45
07/31/2012  14:20:50,1044.73,71.38
07/31/2012  14:20:55,1045.05,71.31
07/31/2012  14:21:00,1045.38,71.26
07/31/2012  14:21:05,1045.84,71.19
07/31/2012  14:21:10,1046.01,71.13
07/31/2012  14:21:15,1046.32,71.06
07/31/2012  14:21:20,1046.77,71.01
07/31/2012  14:21:25,1047.15,70.95
07/31/2012  14:21:30,1047.57,70.89
07/31/2012  14:21:35,1047.73,70.84
07/31/2012  14:21:40,1047.97,70.79
07/31/2012  14:21:45,1048.32,70.74
07/31/2012  14:21:50,1048.44,70.69
07/31/2012  14:21:55,1048.66,70.65
07/31/2012  14:22:00,1048.77,70.6
07/31/2012  14:22:05,1049.14,70.56
07/31/2012  14:22:10,1049.27,70.53
07/31/2012  14:22:15,1049.5,70.49
07/31/2012  14:22:20,1049.82,70.46
07/31/2012  14:22:25,1050.07,70.43
07/31/2012  14:22:30,1050.27,70.39
07/31/2012  14:22:35,1050.49,70.36
07/31/2012  14:22:40,1050.55,70.34
07/31/2012  14:22:45,1050.35,70.32
07/31/2012  14:22:50,1049.5,70.3
07/31/2012  14:22:55,1048.16,70.27
07/31/2012  14:23:00,1046.83,70.25
07/31/2012  14:23:05,1045.03,70.23
07/31/2012  14:23:10,1043.14,70.21
07/31/2012  14:23:15,1041.44,70.2
07/31/2012  14:23:20,1039.5,70.17
07/31/2012  14:23:25,1037.68,70.16
07/31/2012  14:23:30,1035.92,70.14
07/31/2012  14:23:35,1034.02,70.13
07/31/2012  14:23:40,1031.78,70.11
07/31/2012  14:23:45,1029.99,70.1
07/31/2012  14:23:50,1027.67,70.08
07/31/2012  14:23:55,1026.03,70.07
07/31/2012  14:24:00,1024.86,70.05
07/31/2012  14:24:05,1023.73,70.03
07/31/2012  14:24:10,1023.02,70.02
07/31/2012  14:24:15,1022.72,70
07/31/2012  14:24:20,1022.49,69.99
07/31/2012  14:24:25,1022.26,69.97
07/31/2012  14:24:30,1021.99,69.94
07/31/2012  14:24:35,1021.61,69.92
07/31/2012  14:24:40,1021.31,69.89
07/31/2012  14:24:45,1021.51,69.87
07/31/2012  14:24:50,1021.08,69.84
07/31/2012  14:24:55,1021.04,69.82
07/31/2012  14:25:00,1020.54,69.79
07/31/2012  14:25:05,1020.35,69.76
07/31/2012  14:25:10,1020.51,69.73
07/31/2012  14:25:15,1020.91,69.7
07/31/2012  14:25:20,1021.42,69.67
07/31/2012  14:25:25,1021.89,69.64
07/31/2012  14:25:30,1022.44,69.6
07/31/2012  14:25:35,1022.88,69.56
07/31/2012  14:25:40,1023.37,69.52
07/31/2012  14:25:45,1023.84,69.48
07/31/2012  14:25:50,1024.26,69.44
07/31/2012  14:25:55,1024.7,69.41
07/31/2012  14:26:00,1025.21,69.39
07/31/2012  14:26:05,1025.59,69.38
07/31/2012  14:26:10,1025.99,69.37
07/31/2012  14:26:15,1026.49,69.37
07/31/2012  14:26:20,1026.82,69.38
07/31/2012  14:26:25,1027.25,69.4
07/31/2012  14:26:30,1027.54,69.41
07/31/2012  14:26:35,1028.25,69.43
07/31/2012  14:26:40,1029.04,69.45
07/31/2012  14:26:45,1029.81,69.47
07/31/2012  14:26:50,1030.6,69.49
07/31/2012  14:26:55,1031.42,69.51
07/31/2012  14:27:00,1032.22,69.53
07/31/2012  14:27:05,1032.77,69.56
07/31/2012  14:27:10,1033.65,69.58
07/31/2012  14:27:15,1034.36,69.59
07/31/2012  14:27:20,1035.12,69.62
07/31/2012  14:27:25,1035.92,69.64
07/31/2012  14:27:30,1036.59,69.66
07/31/2012  14:27:35,1037.41,69.68
07/31/2012  14:27:40,1037.92,69.7
07/31/2012  14:27:45,1038.64,69.72
07/31/2012  14:27:50,1039.49,69.74
07/31/2012  14:27:55,1040.17,69.76
07/31/2012  14:28:00,1040.84,69.78
07/31/2012  14:28:05,1041.61,69.79
07/31/2012  14:28:10,1042.03,69.81
07/31/2012  14:28:15,1042.43,69.83
07/31/2012  14:28:20,1042.79,69.85
07/31/2012  14:28:25,1043.07,69.86
07/31/2012  14:28:30,1043.43,69.87
07/31/2012  14:28:35,1043.63,69.89
07/31/2012  14:28:40,1043.89,69.9
07/31/2012  14:28:45,1044.1,69.92
07/31/2012  14:28:50,1044.33,69.93
07/31/2012  14:28:55,1044.5,69.94
07/31/2012  14:29:00,1044.62,69.95
07/31/2012  14:29:05,1044.91,69.97
07/31/2012  14:29:10,1045.16,69.99
07/31/2012  14:29:15,1045.57,70
07/31/2012  14:29:20,1046.14,70
07/31/2012  14:29:25,1046.72,70.02
07/31/2012  14:29:30,1047.24,70.02
07/31/2012  14:29:35,1047.94,70.04
07/31/2012  14:29:40,1048.58,70.05
07/31/2012  14:29:45,1049.27,70.06
07/31/2012  14:29:50,1049.88,70.07
07/31/2012  14:29:55,1050.36,70.08
07/31/2012  14:30:00,1050.85,70.08
07/31/2012  14:30:05,1051.34,70.09
